strategy,task_id,task_type,category,task_difficulty,pitfalls,tag_count,split,pass_rate,num_tests,decomposition_steps,tokens_used,planning_time,initial_pass,final_pass,repair_rounds,total_tests_run,subtasks_repaired,localized_repairs,localized_repair_rate,compile_failed,final_status,round_trace_path,subtasks_targeted,contract_completeness,round_traces_json,contract_length,planning_tokens_diag,planning_time_diag,pattern_confidence,view_consistency,num_deltas,critic_comments,trace_length
semantic_diff,dp_coin_hard,dp,unknown,H,no_solution;time_limit,1,train,1.0,2,7.0,109.0,1.791918,1.0,1.0,0.0,2.0,0.0,0.0,0.0,False,passed_initial,/Users/karanallagh/Desktop/DataCollector/reports/decomposition/traces/semantic_diff/dp_coin_hard.json,,,"[{""round"": 0, ""phase"": ""initial"", ""subtask"": ""plan"", ""localized"": false, ""pass_rate"": 1.0, ""status"": ""passed"", ""duration"": 0.00036079203709959984, ""failing_tests"": [], ""error_types"": []}]",,109.0,1.791918,,,1.0,,
role_decomposed,dp_coin_hard,dp,unknown,H,no_solution;time_limit,1,train,1.0,2,8.0,166.0,3.553025,1.0,1.0,0.0,2.0,0.0,0.0,0.0,False,passed_initial,/Users/karanallagh/Desktop/DataCollector/reports/decomposition/traces/role_decomposed/dp_coin_hard.json,,,"[{""round"": 0, ""phase"": ""initial"", ""subtask"": ""plan"", ""localized"": false, ""pass_rate"": 1.0, ""status"": ""passed"", ""duration"": 0.00048479100223630667, ""failing_tests"": [], ""error_types"": []}]",,166.0,3.553025,,,,1.0,
simulation_trace,dp_coin_hard,dp,unknown,H,no_solution;time_limit,1,train,1.0,2,7.0,105.0,2.043623,1.0,1.0,0.0,2.0,0.0,0.0,0.0,False,passed_initial,/Users/karanallagh/Desktop/DataCollector/reports/decomposition/traces/simulation_trace/dp_coin_hard.json,,,"[{""round"": 0, ""phase"": ""initial"", ""subtask"": ""plan"", ""localized"": false, ""pass_rate"": 1.0, ""status"": ""passed"", ""duration"": 0.0003220830112695694, ""failing_tests"": [], ""error_types"": []}]",,105.0,2.043623,,,,,1.0
direct_baseline,dp_coin_stress,dp,unknown,M,no_solution;large_input,1,test,1.0,2,4.0,0.0,0.0,1.0,1.0,0.0,2.0,0.0,0.0,0.0,False,passed_initial,/Users/karanallagh/Desktop/DataCollector/reports/decomposition/traces/direct_baseline/dp_coin_stress.json,,0.0,"[{""round"": 0, ""phase"": ""initial"", ""subtask"": ""plan"", ""localized"": false, ""pass_rate"": 1.0, ""status"": ""passed"", ""duration"": 0.0002963750157505274, ""failing_tests"": [], ""error_types"": []}]",,,,,,,,
contract_first,dp_coin_stress,dp,unknown,M,no_solution;large_input,1,test,1.0,2,7.0,157.0,2.412473,1.0,1.0,0.0,2.0,0.0,0.0,0.0,False,passed_initial,/Users/karanallagh/Desktop/DataCollector/reports/decomposition/traces/contract_first/dp_coin_stress.json,,0.25,"[{""round"": 0, ""phase"": ""initial"", ""subtask"": ""plan"", ""localized"": false, ""pass_rate"": 1.0, ""status"": ""passed"", ""duration"": 0.0002465830184519291, ""failing_tests"": [], ""error_types"": []}]",15.0,157.0,2.412473,,,,,
pattern_skeleton,dp_coin_stress,dp,unknown,M,no_solution;large_input,1,test,1.0,2,8.0,178.0,5.030487,1.0,1.0,0.0,2.0,0.0,0.0,0.0,False,passed_initial,/Users/karanallagh/Desktop/DataCollector/reports/decomposition/traces/pattern_skeleton/dp_coin_stress.json,,,"[{""round"": 0, ""phase"": ""initial"", ""subtask"": ""plan"", ""localized"": false, ""pass_rate"": 1.0, ""status"": ""passed"", ""duration"": 0.00023087504087015986, ""failing_tests"": [], ""error_types"": []}]",,178.0,5.030487,0.0,,,,
failure_mode_first,dp_coin_stress,dp,unknown,M,no_solution;large_input,1,test,1.0,2,7.0,128.0,1.972619,1.0,1.0,0.0,2.0,0.0,0.0,0.0,False,passed_initial,/Users/karanallagh/Desktop/DataCollector/reports/decomposition/traces/failure_mode_first/dp_coin_stress.json,,,"[{""round"": 0, ""phase"": ""initial"", ""subtask"": ""plan"", ""localized"": false, ""pass_rate"": 1.0, ""status"": ""passed"", ""duration"": 0.00020558404503390193, ""failing_tests"": [], ""error_types"": []}]",,128.0,1.972619,,,,,
multi_view,dp_coin_stress,dp,unknown,M,no_solution;large_input,1,test,1.0,2,7.0,110.0,4.274395,1.0,1.0,0.0,2.0,0.0,0.0,0.0,False,passed_initial,/Users/karanallagh/Desktop/DataCollector/reports/decomposition/traces/multi_view/dp_coin_stress.json,,,"[{""round"": 0, ""phase"": ""initial"", ""subtask"": ""plan"", ""localized"": false, ""pass_rate"": 1.0, ""status"": ""passed"", ""duration"": 0.00017691700486466289, ""failing_tests"": [], ""error_types"": []}]",,110.0,4.274395,,1.0,,,
semantic_diff,dp_coin_stress,dp,unknown,M,no_solution;large_input,1,test,1.0,2,7.0,109.0,1.791918,1.0,1.0,0.0,2.0,0.0,0.0,0.0,False,passed_initial,/Users/karanallagh/Desktop/DataCollector/reports/decomposition/traces/semantic_diff/dp_coin_stress.json,,,"[{""round"": 0, ""phase"": ""initial"", ""subtask"": ""plan"", ""localized"": false, ""pass_rate"": 1.0, ""status"": ""passed"", ""duration"": 0.00021029100753366947, ""failing_tests"": [], ""error_types"": []}]",,109.0,1.791918,,,1.0,,
role_decomposed,dp_coin_stress,dp,unknown,M,no_solution;large_input,1,test,1.0,2,8.0,166.0,3.302407,1.0,1.0,0.0,2.0,0.0,0.0,0.0,False,passed_initial,/Users/karanallagh/Desktop/DataCollector/reports/decomposition/traces/role_decomposed/dp_coin_stress.json,,,"[{""round"": 0, ""phase"": ""initial"", ""subtask"": ""plan"", ""localized"": false, ""pass_rate"": 1.0, ""status"": ""passed"", ""duration"": 0.001123041962273419, ""failing_tests"": [], ""error_types"": []}]",,166.0,3.302407,,,,1.0,
simulation_trace,dp_coin_stress,dp,unknown,M,no_solution;large_input,1,test,1.0,2,7.0,105.0,2.043623,1.0,1.0,0.0,2.0,0.0,0.0,0.0,False,passed_initial,/Users/karanallagh/Desktop/DataCollector/reports/decomposition/traces/simulation_trace/dp_coin_stress.json,,,"[{""round"": 0, ""phase"": ""initial"", ""subtask"": ""plan"", ""localized"": false, ""pass_rate"": 1.0, ""status"": ""passed"", ""duration"": 0.00031391700031235814, ""failing_tests"": [], ""error_types"": []}]",,105.0,2.043623,,,,,1.0
direct_baseline,dp_coin_ood,dp,unknown,H,no_solution;ood_shift,1,ood,1.0,2,4.0,0.0,0.0,1.0,1.0,0.0,2.0,0.0,0.0,0.0,False,passed_initial,/Users/karanallagh/Desktop/DataCollector/reports/decomposition/traces/direct_baseline/dp_coin_ood.json,,0.0,"[{""round"": 0, ""phase"": ""initial"", ""subtask"": ""plan"", ""localized"": false, ""pass_rate"": 1.0, ""status"": ""passed"", ""duration"": 0.00028970796847715974, ""failing_tests"": [], ""error_types"": []}]",,,,,,,,
contract_first,dp_coin_ood,dp,unknown,H,no_solution;ood_shift,1,ood,1.0,2,7.0,157.0,2.412473,1.0,1.0,0.0,2.0,0.0,0.0,0.0,False,passed_initial,/Users/karanallagh/Desktop/DataCollector/reports/decomposition/traces/contract_first/dp_coin_ood.json,,0.25,"[{""round"": 0, ""phase"": ""initial"", ""subtask"": ""plan"", ""localized"": false, ""pass_rate"": 1.0, ""status"": ""passed"", ""duration"": 0.00026699999580159783, ""failing_tests"": [], ""error_types"": []}]",15.0,157.0,2.412473,,,,,
pattern_skeleton,dp_coin_ood,dp,unknown,H,no_solution;ood_shift,1,ood,1.0,2,8.0,178.0,5.030487,1.0,1.0,0.0,2.0,0.0,0.0,0.0,False,passed_initial,/Users/karanallagh/Desktop/DataCollector/reports/decomposition/traces/pattern_skeleton/dp_coin_ood.json,,,"[{""round"": 0, ""phase"": ""initial"", ""subtask"": ""plan"", ""localized"": false, ""pass_rate"": 1.0, ""status"": ""passed"", ""duration"": 0.0002691669506020844, ""failing_tests"": [], ""error_types"": []}]",,178.0,5.030487,0.0,,,,
failure_mode_first,dp_coin_ood,dp,unknown,H,no_solution;ood_shift,1,ood,1.0,2,7.0,128.0,1.972619,1.0,1.0,0.0,2.0,0.0,0.0,0.0,False,passed_initial,/Users/karanallagh/Desktop/DataCollector/reports/decomposition/traces/failure_mode_first/dp_coin_ood.json,,,"[{""round"": 0, ""phase"": ""initial"", ""subtask"": ""plan"", ""localized"": false, ""pass_rate"": 1.0, ""status"": ""passed"", ""duration"": 0.0003104159841313958, ""failing_tests"": [], ""error_types"": []}]",,128.0,1.972619,,,,,
multi_view,dp_coin_ood,dp,unknown,H,no_solution;ood_shift,1,ood,1.0,2,7.0,110.0,4.274395,1.0,1.0,0.0,2.0,0.0,0.0,0.0,False,passed_initial,/Users/karanallagh/Desktop/DataCollector/reports/decomposition/traces/multi_view/dp_coin_ood.json,,,"[{""round"": 0, ""phase"": ""initial"", ""subtask"": ""plan"", ""localized"": false, ""pass_rate"": 1.0, ""status"": ""passed"", ""duration"": 0.0002557080006226897, ""failing_tests"": [], ""error_types"": []}]",,110.0,4.274395,,1.0,,,
semantic_diff,dp_coin_ood,dp,unknown,H,no_solution;ood_shift,1,ood,1.0,2,7.0,109.0,1.791918,1.0,1.0,0.0,2.0,0.0,0.0,0.0,False,passed_initial,/Users/karanallagh/Desktop/DataCollector/reports/decomposition/traces/semantic_diff/dp_coin_ood.json,,,"[{""round"": 0, ""phase"": ""initial"", ""subtask"": ""plan"", ""localized"": false, ""pass_rate"": 1.0, ""status"": ""passed"", ""duration"": 0.00029908400028944016, ""failing_tests"": [], ""error_types"": []}]",,109.0,1.791918,,,1.0,,
role_decomposed,dp_coin_ood,dp,unknown,H,no_solution;ood_shift,1,ood,1.0,2,8.0,166.0,3.547827,1.0,1.0,0.0,2.0,0.0,0.0,0.0,False,passed_initial,/Users/karanallagh/Desktop/DataCollector/reports/decomposition/traces/role_decomposed/dp_coin_ood.json,,,"[{""round"": 0, ""phase"": ""initial"", ""subtask"": ""plan"", ""localized"": false, ""pass_rate"": 1.0, ""status"": ""passed"", ""duration"": 0.0005757499602623284, ""failing_tests"": [], ""error_types"": []}]",,166.0,3.547827,,,,1.0,
simulation_trace,dp_coin_ood,dp,unknown,H,no_solution;ood_shift,1,ood,1.0,2,7.0,105.0,2.043623,1.0,1.0,0.0,2.0,0.0,0.0,0.0,False,passed_initial,/Users/karanallagh/Desktop/DataCollector/reports/decomposition/traces/simulation_trace/dp_coin_ood.json,,,"[{""round"": 0, ""phase"": ""initial"", ""subtask"": ""plan"", ""localized"": false, ""pass_rate"": 1.0, ""status"": ""passed"", ""duration"": 0.0003382079885341227, ""failing_tests"": [], ""error_types"": []}]",,105.0,2.043623,,,,,1.0
direct_baseline,number_primes,number_theory,unknown,S,small_values,1,train,1.0,2,4.0,0.0,0.0,1.0,1.0,0.0,2.0,0.0,0.0,0.0,False,passed_initial,/Users/karanallagh/Desktop/DataCollector/reports/decomposition/traces/direct_baseline/number_primes.json,,0.0,"[{""round"": 0, ""phase"": ""initial"", ""subtask"": ""plan"", ""localized"": false, ""pass_rate"": 1.0, ""status"": ""passed"", ""duration"": 0.0028776670224033296, ""failing_tests"": [], ""error_types"": []}]",,,,,,,,
contract_first,number_primes,number_theory,unknown,S,small_values,1,train,1.0,2,7.0,144.0,2.171626,1.0,1.0,0.0,2.0,0.0,0.0,0.0,False,passed_initial,/Users/karanallagh/Desktop/DataCollector/reports/decomposition/traces/contract_first/number_primes.json,,0.25,"[{""round"": 0, ""phase"": ""initial"", ""subtask"": ""plan"", ""localized"": false, ""pass_rate"": 1.0, ""status"": ""passed"", ""duration"": 0.00034125003730878234, ""failing_tests"": [], ""error_types"": []}]",4.0,144.0,2.171626,,,,,
pattern_skeleton,number_primes,number_theory,unknown,S,small_values,1,train,1.0,2,8.0,169.0,3.819177,1.0,1.0,0.0,2.0,0.0,0.0,0.0,False,passed_initial,/Users/karanallagh/Desktop/DataCollector/reports/decomposition/traces/pattern_skeleton/number_primes.json,,,"[{""round"": 0, ""phase"": ""initial"", ""subtask"": ""plan"", ""localized"": false, ""pass_rate"": 1.0, ""status"": ""passed"", ""duration"": 0.0003208330017514527, ""failing_tests"": [], ""error_types"": []}]",,169.0,3.819177,0.0,,,,
failure_mode_first,number_primes,number_theory,unknown,S,small_values,1,train,1.0,2,7.0,125.0,2.094127,1.0,1.0,0.0,2.0,0.0,0.0,0.0,False,passed_initial,/Users/karanallagh/Desktop/DataCollector/reports/decomposition/traces/failure_mode_first/number_primes.json,,,"[{""round"": 0, ""phase"": ""initial"", ""subtask"": ""plan"", ""localized"": false, ""pass_rate"": 1.0, ""status"": ""passed"", ""duration"": 0.0006117080338299274, ""failing_tests"": [], ""error_types"": []}]",,125.0,2.094127,,,,,
multi_view,number_primes,number_theory,unknown,S,small_values,1,train,1.0,2,7.0,110.0,4.274395,1.0,1.0,0.0,2.0,0.0,0.0,0.0,False,passed_initial,/Users/karanallagh/Desktop/DataCollector/reports/decomposition/traces/multi_view/number_primes.json,,,"[{""round"": 0, ""phase"": ""initial"", ""subtask"": ""plan"", ""localized"": false, ""pass_rate"": 1.0, ""status"": ""passed"", ""duration"": 0.0003268750151619315, ""failing_tests"": [], ""error_types"": []}]",,110.0,4.274395,,1.0,,,
semantic_diff,number_primes,number_theory,unknown,S,small_values,1,train,1.0,2,7.0,111.0,1.559935,1.0,1.0,0.0,2.0,0.0,0.0,0.0,False,passed_initial,/Users/karanallagh/Desktop/DataCollector/reports/decomposition/traces/semantic_diff/number_primes.json,,,"[{""round"": 0, ""phase"": ""initial"", ""subtask"": ""plan"", ""localized"": false, ""pass_rate"": 1.0, ""status"": ""passed"", ""duration"": 0.0004552499740384519, ""failing_tests"": [], ""error_types"": []}]",,111.0,1.559935,,,1.0,,
role_decomposed,number_primes,number_theory,unknown,S,small_values,1,train,1.0,2,8.0,162.0,3.435647,1.0,1.0,0.0,2.0,0.0,0.0,0.0,False,passed_initial,/Users/karanallagh/Desktop/DataCollector/reports/decomposition/traces/role_decomposed/number_primes.json,,,"[{""round"": 0, ""phase"": ""initial"", ""subtask"": ""plan"", ""localized"": false, ""pass_rate"": 1.0, ""status"": ""passed"", ""duration"": 0.0003154999576508999, ""failing_tests"": [], ""error_types"": []}]",,162.0,3.435647,,,,1.0,
simulation_trace,number_primes,number_theory,unknown,S,small_values,1,train,1.0,2,7.0,34.0,1.230519,1.0,1.0,0.0,2.0,0.0,0.0,0.0,False,passed_initial,/Users/karanallagh/Desktop/DataCollector/reports/decomposition/traces/simulation_trace/number_primes.json,,,"[{""round"": 0, ""phase"": ""initial"", ""subtask"": ""plan"", ""localized"": false, ""pass_rate"": 1.0, ""status"": ""passed"", ""duration"": 0.0004627919988706708, ""failing_tests"": [], ""error_types"": []}]",,34.0,1.230519,,,,,1.0
direct_baseline,number_primes_test,number_theory,unknown,S,small_values;edge_case,1,test,1.0,2,4.0,0.0,0.0,1.0,1.0,0.0,2.0,0.0,0.0,0.0,False,passed_initial,/Users/karanallagh/Desktop/DataCollector/reports/decomposition/traces/direct_baseline/number_primes_test.json,,0.0,"[{""round"": 0, ""phase"": ""initial"", ""subtask"": ""plan"", ""localized"": false, ""pass_rate"": 1.0, ""status"": ""passed"", ""duration"": 0.00035995797952637076, ""failing_tests"": [], ""error_types"": []}]",,,,,,,,
contract_first,number_primes_test,number_theory,unknown,S,small_values;edge_case,1,test,1.0,2,7.0,144.0,2.171626,1.0,1.0,0.0,2.0,0.0,0.0,0.0,False,passed_initial,/Users/karanallagh/Desktop/DataCollector/reports/decomposition/traces/contract_first/number_primes_test.json,,0.25,"[{""round"": 0, ""phase"": ""initial"", ""subtask"": ""plan"", ""localized"": false, ""pass_rate"": 1.0, ""status"": ""passed"", ""duration"": 0.0002775419852696359, ""failing_tests"": [], ""error_types"": []}]",4.0,144.0,2.171626,,,,,
pattern_skeleton,number_primes_test,number_theory,unknown,S,small_values;edge_case,1,test,1.0,2,8.0,169.0,3.819177,1.0,1.0,0.0,2.0,0.0,0.0,0.0,False,passed_initial,/Users/karanallagh/Desktop/DataCollector/reports/decomposition/traces/pattern_skeleton/number_primes_test.json,,,"[{""round"": 0, ""phase"": ""initial"", ""subtask"": ""plan"", ""localized"": false, ""pass_rate"": 1.0, ""status"": ""passed"", ""duration"": 0.00027004198636859655, ""failing_tests"": [], ""error_types"": []}]",,169.0,3.819177,0.0,,,,
failure_mode_first,number_primes_test,number_theory,unknown,S,small_values;edge_case,1,test,1.0,2,7.0,125.0,2.094127,1.0,1.0,0.0,2.0,0.0,0.0,0.0,False,passed_initial,/Users/karanallagh/Desktop/DataCollector/reports/decomposition/traces/failure_mode_first/number_primes_test.json,,,"[{""round"": 0, ""phase"": ""initial"", ""subtask"": ""plan"", ""localized"": false, ""pass_rate"": 1.0, ""status"": ""passed"", ""duration"": 0.0002209999947808683, ""failing_tests"": [], ""error_types"": []}]",,125.0,2.094127,,,,,
multi_view,number_primes_test,number_theory,unknown,S,small_values;edge_case,1,test,1.0,2,7.0,110.0,4.274395,1.0,1.0,0.0,2.0,0.0,0.0,0.0,False,passed_initial,/Users/karanallagh/Desktop/DataCollector/reports/decomposition/traces/multi_view/number_primes_test.json,,,"[{""round"": 0, ""phase"": ""initial"", ""subtask"": ""plan"", ""localized"": false, ""pass_rate"": 1.0, ""status"": ""passed"", ""duration"": 0.00020637497073039412, ""failing_tests"": [], ""error_types"": []}]",,110.0,4.274395,,1.0,,,
semantic_diff,number_primes_test,number_theory,unknown,S,small_values;edge_case,1,test,1.0,2,7.0,111.0,1.559935,1.0,1.0,0.0,2.0,0.0,0.0,0.0,False,passed_initial,/Users/karanallagh/Desktop/DataCollector/reports/decomposition/traces/semantic_diff/number_primes_test.json,,,"[{""round"": 0, ""phase"": ""initial"", ""subtask"": ""plan"", ""localized"": false, ""pass_rate"": 1.0, ""status"": ""passed"", ""duration"": 0.0002810000441968441, ""failing_tests"": [], ""error_types"": []}]",,111.0,1.559935,,,1.0,,
role_decomposed,number_primes_test,number_theory,unknown,S,small_values;edge_case,1,test,1.0,2,8.0,163.0,3.123329,1.0,1.0,0.0,2.0,0.0,0.0,0.0,False,passed_initial,/Users/karanallagh/Desktop/DataCollector/reports/decomposition/traces/role_decomposed/number_primes_test.json,,,"[{""round"": 0, ""phase"": ""initial"", ""subtask"": ""plan"", ""localized"": false, ""pass_rate"": 1.0, ""status"": ""passed"", ""duration"": 0.0005927499732933939, ""failing_tests"": [], ""error_types"": []}]",,163.0,3.123329,,,,1.0,
simulation_trace,number_primes_test,number_theory,unknown,S,small_values;edge_case,1,test,1.0,2,7.0,34.0,1.230519,1.0,1.0,0.0,2.0,0.0,0.0,0.0,False,passed_initial,/Users/karanallagh/Desktop/DataCollector/reports/decomposition/traces/simulation_trace/number_primes_test.json,,,"[{""round"": 0, ""phase"": ""initial"", ""subtask"": ""plan"", ""localized"": false, ""pass_rate"": 1.0, ""status"": ""passed"", ""duration"": 0.000268584000878036, ""failing_tests"": [], ""error_types"": []}]",,34.0,1.230519,,,,,1.0
direct_baseline,number_primes_hard,number_theory,unknown,H,small_values;time_limit,1,train,1.0,2,4.0,0.0,0.0,1.0,1.0,0.0,2.0,0.0,0.0,0.0,False,passed_initial,/Users/karanallagh/Desktop/DataCollector/reports/decomposition/traces/direct_baseline/number_primes_hard.json,,0.0,"[{""round"": 0, ""phase"": ""initial"", ""subtask"": ""plan"", ""localized"": false, ""pass_rate"": 1.0, ""status"": ""passed"", ""duration"": 0.0002641670289449394, ""failing_tests"": [], ""error_types"": []}]",,,,,,,,
contract_first,number_primes_hard,number_theory,unknown,H,small_values;time_limit,1,train,1.0,2,7.0,144.0,2.171626,1.0,1.0,0.0,2.0,0.0,0.0,0.0,False,passed_initial,/Users/karanallagh/Desktop/DataCollector/reports/decomposition/traces/contract_first/number_primes_hard.json,,0.25,"[{""round"": 0, ""phase"": ""initial"", ""subtask"": ""plan"", ""localized"": false, ""pass_rate"": 1.0, ""status"": ""passed"", ""duration"": 0.00027662498177960515, ""failing_tests"": [], ""error_types"": []}]",4.0,144.0,2.171626,,,,,
pattern_skeleton,number_primes_hard,number_theory,unknown,H,small_values;time_limit,1,train,1.0,2,8.0,169.0,3.819177,1.0,1.0,0.0,2.0,0.0,0.0,0.0,False,passed_initial,/Users/karanallagh/Desktop/DataCollector/reports/decomposition/traces/pattern_skeleton/number_primes_hard.json,,,"[{""round"": 0, ""phase"": ""initial"", ""subtask"": ""plan"", ""localized"": false, ""pass_rate"": 1.0, ""status"": ""passed"", ""duration"": 0.00022550002904608846, ""failing_tests"": [], ""error_types"": []}]",,169.0,3.819177,0.0,,,,
failure_mode_first,number_primes_hard,number_theory,unknown,H,small_values;time_limit,1,train,1.0,2,7.0,125.0,2.094127,1.0,1.0,0.0,2.0,0.0,0.0,0.0,False,passed_initial,/Users/karanallagh/Desktop/DataCollector/reports/decomposition/traces/failure_mode_first/number_primes_hard.json,,,"[{""round"": 0, ""phase"": ""initial"", ""subtask"": ""plan"", ""localized"": false, ""pass_rate"": 1.0, ""status"": ""passed"", ""duration"": 0.00021112500689923763, ""failing_tests"": [], ""error_types"": []}]",,125.0,2.094127,,,,,
multi_view,number_primes_hard,number_theory,unknown,H,small_values;time_limit,1,train,1.0,2,7.0,110.0,4.274395,1.0,1.0,0.0,2.0,0.0,0.0,0.0,False,passed_initial,/Users/karanallagh/Desktop/DataCollector/reports/decomposition/traces/multi_view/number_primes_hard.json,,,"[{""round"": 0, ""phase"": ""initial"", ""subtask"": ""plan"", ""localized"": false, ""pass_rate"": 1.0, ""status"": ""passed"", ""duration"": 0.000212125014513731, ""failing_tests"": [], ""error_types"": []}]",,110.0,4.274395,,1.0,,,
semantic_diff,number_primes_hard,number_theory,unknown,H,small_values;time_limit,1,train,1.0,2,7.0,111.0,1.559935,1.0,1.0,0.0,2.0,0.0,0.0,0.0,False,passed_initial,/Users/karanallagh/Desktop/DataCollector/reports/decomposition/traces/semantic_diff/number_primes_hard.json,,,"[{""round"": 0, ""phase"": ""initial"", ""subtask"": ""plan"", ""localized"": false, ""pass_rate"": 1.0, ""status"": ""passed"", ""duration"": 0.0002346250112168491, ""failing_tests"": [], ""error_types"": []}]",,111.0,1.559935,,,1.0,,
role_decomposed,number_primes_hard,number_theory,unknown,H,small_values;time_limit,1,train,1.0,2,8.0,164.0,3.130677,1.0,1.0,0.0,2.0,0.0,0.0,0.0,False,passed_initial,/Users/karanallagh/Desktop/DataCollector/reports/decomposition/traces/role_decomposed/number_primes_hard.json,,,"[{""round"": 0, ""phase"": ""initial"", ""subtask"": ""plan"", ""localized"": false, ""pass_rate"": 1.0, ""status"": ""passed"", ""duration"": 0.0004927499685436487, ""failing_tests"": [], ""error_types"": []}]",,164.0,3.130677,,,,1.0,
simulation_trace,number_primes_hard,number_theory,unknown,H,small_values;time_limit,1,train,1.0,2,7.0,34.0,1.230519,1.0,1.0,0.0,2.0,0.0,0.0,0.0,False,passed_initial,/Users/karanallagh/Desktop/DataCollector/reports/decomposition/traces/simulation_trace/number_primes_hard.json,,,"[{""round"": 0, ""phase"": ""initial"", ""subtask"": ""plan"", ""localized"": false, ""pass_rate"": 1.0, ""status"": ""passed"", ""duration"": 0.00026295799762010574, ""failing_tests"": [], ""error_types"": []}]",,34.0,1.230519,,,,,1.0
direct_baseline,number_primes_stress,number_theory,unknown,M,small_values;large_input,1,test,1.0,2,4.0,0.0,0.0,1.0,1.0,0.0,2.0,0.0,0.0,0.0,False,passed_initial,/Users/karanallagh/Desktop/DataCollector/reports/decomposition/traces/direct_baseline/number_primes_stress.json,,0.0,"[{""round"": 0, ""phase"": ""initial"", ""subtask"": ""plan"", ""localized"": false, ""pass_rate"": 1.0, ""status"": ""passed"", ""duration"": 0.0002583339810371399, ""failing_tests"": [], ""error_types"": []}]",,,,,,,,
contract_first,number_primes_stress,number_theory,unknown,M,small_values;large_input,1,test,1.0,2,7.0,144.0,2.171626,1.0,1.0,0.0,2.0,0.0,0.0,0.0,False,passed_initial,/Users/karanallagh/Desktop/DataCollector/reports/decomposition/traces/contract_first/number_primes_stress.json,,0.25,"[{""round"": 0, ""phase"": ""initial"", ""subtask"": ""plan"", ""localized"": false, ""pass_rate"": 1.0, ""status"": ""passed"", ""duration"": 0.00020829198183491826, ""failing_tests"": [], ""error_types"": []}]",4.0,144.0,2.171626,,,,,
pattern_skeleton,number_primes_stress,number_theory,unknown,M,small_values;large_input,1,test,1.0,2,8.0,169.0,3.819177,1.0,1.0,0.0,2.0,0.0,0.0,0.0,False,passed_initial,/Users/karanallagh/Desktop/DataCollector/reports/decomposition/traces/pattern_skeleton/number_primes_stress.json,,,"[{""round"": 0, ""phase"": ""initial"", ""subtask"": ""plan"", ""localized"": false, ""pass_rate"": 1.0, ""status"": ""passed"", ""duration"": 0.00024433399084955454, ""failing_tests"": [], ""error_types"": []}]",,169.0,3.819177,0.0,,,,
failure_mode_first,number_primes_stress,number_theory,unknown,M,small_values;large_input,1,test,1.0,2,7.0,125.0,2.094127,1.0,1.0,0.0,2.0,0.0,0.0,0.0,False,passed_initial,/Users/karanallagh/Desktop/DataCollector/reports/decomposition/traces/failure_mode_first/number_primes_stress.json,,,"[{""round"": 0, ""phase"": ""initial"", ""subtask"": ""plan"", ""localized"": false, ""pass_rate"": 1.0, ""status"": ""passed"", ""duration"": 0.00020054198103025556, ""failing_tests"": [], ""error_types"": []}]",,125.0,2.094127,,,,,
multi_view,number_primes_stress,number_theory,unknown,M,small_values;large_input,1,test,1.0,2,7.0,110.0,4.274395,1.0,1.0,0.0,2.0,0.0,0.0,0.0,False,passed_initial,/Users/karanallagh/Desktop/DataCollector/reports/decomposition/traces/multi_view/number_primes_stress.json,,,"[{""round"": 0, ""phase"": ""initial"", ""subtask"": ""plan"", ""localized"": false, ""pass_rate"": 1.0, ""status"": ""passed"", ""duration"": 0.0002491249470040202, ""failing_tests"": [], ""error_types"": []}]",,110.0,4.274395,,1.0,,,
semantic_diff,number_primes_stress,number_theory,unknown,M,small_values;large_input,1,test,1.0,2,7.0,111.0,1.559935,1.0,1.0,0.0,2.0,0.0,0.0,0.0,False,passed_initial,/Users/karanallagh/Desktop/DataCollector/reports/decomposition/traces/semantic_diff/number_primes_stress.json,,,"[{""round"": 0, ""phase"": ""initial"", ""subtask"": ""plan"", ""localized"": false, ""pass_rate"": 1.0, ""status"": ""passed"", ""duration"": 0.00026233302196487784, ""failing_tests"": [], ""error_types"": []}]",,111.0,1.559935,,,1.0,,
role_decomposed,number_primes_stress,number_theory,unknown,M,small_values;large_input,1,test,1.0,2,8.0,164.0,3.045955,1.0,1.0,0.0,2.0,0.0,0.0,0.0,False,passed_initial,/Users/karanallagh/Desktop/DataCollector/reports/decomposition/traces/role_decomposed/number_primes_stress.json,,,"[{""round"": 0, ""phase"": ""initial"", ""subtask"": ""plan"", ""localized"": false, ""pass_rate"": 1.0, ""status"": ""passed"", ""duration"": 0.0007234159857034683, ""failing_tests"": [], ""error_types"": []}]",,164.0,3.045955,,,,1.0,
simulation_trace,number_primes_stress,number_theory,unknown,M,small_values;large_input,1,test,1.0,2,7.0,34.0,1.230519,1.0,1.0,0.0,2.0,0.0,0.0,0.0,False,passed_initial,/Users/karanallagh/Desktop/DataCollector/reports/decomposition/traces/simulation_trace/number_primes_stress.json,,,"[{""round"": 0, ""phase"": ""initial"", ""subtask"": ""plan"", ""localized"": false, ""pass_rate"": 1.0, ""status"": ""passed"", ""duration"": 0.00035849999403581023, ""failing_tests"": [], ""error_types"": []}]",,34.0,1.230519,,,,,1.0
