worker_id,skill_vector,past_tasks_count,past_wins,domain_tags
legacy_worker_003540,-0.545;-0.475;-0.710;-0.569;0.741;-0.647;0.812;-0.169,1,0,
legacy_worker_003541,0.365;0.671;-0.663;-0.310;-0.169;0.106;0.435;-0.859,1,0,
legacy_worker_003542,0.271;-0.396;1.000;0.208;0.192;-0.553;-0.561;0.286,1,0,
legacy_worker_003543,-0.686;-0.576;-0.522;-0.153;0.459;0.106;-0.216;0.890,1,0,
legacy_worker_003544,0.867;0.027;0.051;-0.514;0.584;-0.600;-0.271;0.639,1,0,
legacy_worker_003545,0.835;0.875;-0.278;0.114;-0.624;-0.216;0.475;0.278,1,0,
legacy_worker_003546,-0.741;0.106;-0.576;-0.780;0.294;0.725;0.506;0.592,1,0,
legacy_worker_003547,0.169;-0.027;0.067;0.647;-0.075;0.412;-0.859;-0.027,1,0,
legacy_worker_003548,0.145;0.922;0.067;0.294;0.255;0.106;-0.310;-0.569,1,0,
legacy_worker_003549,0.898;-0.122;-0.624;0.294;-0.451;0.867;-0.961;0.310,1,0,
legacy_worker_003550,-0.969;-0.725;-0.639;0.890;0.176;-0.176;-0.765;0.663,1,0,
legacy_worker_003551,0.553;0.380;-0.365;0.757;-0.976;0.843;0.780;0.788,1,0,
legacy_worker_003552,0.153;0.020;0.929;-0.639;0.184;-0.122;-0.294;0.992,1,0,
legacy_worker_003553,-0.090;-0.482;-0.686;0.976;-0.106;-0.082;-0.176;-0.490,1,0,
legacy_worker_003554,-0.035;0.906;-0.608;0.333;0.192;0.020;0.365;0.702,1,0,
legacy_worker_003555,-0.380;-0.420;-0.122;0.169;-0.122;0.286;-0.192;0.639,1,0,
legacy_worker_003556,-0.961;0.749;0.208;-0.851;-0.114;-0.647;-0.294;-0.043,1,0,
legacy_worker_003557,-0.286;-0.937;0.953;-0.082;0.341;-0.976;0.953;-0.725,1,0,
legacy_worker_003558,-0.600;-0.937;0.749;0.012;-0.333;0.380;-0.278;-0.380,1,0,
legacy_worker_003559,0.914;0.498;-0.114;-0.663;0.733;-0.976;0.694;0.145,1,0,
legacy_worker_003560,-0.459;-0.498;0.733;-0.129;0.780;-0.694;0.176;0.427,1,0,
legacy_worker_003561,-0.043;-0.271;-0.427;-0.059;0.788;0.780;-0.169;0.584,1,0,
legacy_worker_003562,0.882;0.427;0.859;0.929;-0.561;0.851;0.184;0.922,1,0,
legacy_worker_003563,0.420;-0.184;0.271;0.678;0.247;-0.529;0.082;0.812,1,0,
legacy_worker_003564,-0.098;0.208;0.725;-0.161;0.796;-0.208;0.796;0.075,1,0,
legacy_worker_003565,0.412;-0.976;0.976;0.153;0.231;0.929;-0.435;-0.459,1,0,
legacy_worker_003566,0.420;0.451;0.773;0.318;0.545;-0.082;0.184;-0.671,1,0,
legacy_worker_003567,-0.082;0.624;0.757;-0.051;0.216;-0.451;0.357;-0.937,1,0,
legacy_worker_003568,0.075;0.239;-0.043;-0.404;0.663;-0.341;-0.365;-0.827,1,0,
legacy_worker_003569,-0.780;0.867;0.898;0.678;0.639;-0.663;-0.231;-0.788,1,0,
legacy_worker_003570,0.537;0.694;0.804;0.584;0.349;-0.929;-0.890;-0.271,1,0,
legacy_worker_003571,-0.757;0.749;0.882;0.898;0.671;-0.020;0.122;0.333,1,0,
legacy_worker_003572,0.090;-0.412;-0.984;0.435;-0.678;0.365;-0.231;0.875,1,0,
legacy_worker_003573,-0.882;-1.000;0.129;-0.169;-0.318;-0.137;0.953;0.514,1,0,
legacy_worker_003574,0.851;0.992;0.851;0.043;0.020;0.843;-0.090;0.961,1,0,
legacy_worker_003575,0.098;-0.584;-0.357;-0.200;-0.082;-0.859;-0.082;-0.357,1,0,
legacy_worker_003576,-0.012;-0.788;-0.733;0.145;-0.067;-0.608;0.741;0.506,1,0,
legacy_worker_003577,-0.749;0.804;0.067;0.718;-0.239;-0.365;-0.427;0.420,1,0,
legacy_worker_003578,-0.710;-0.216;-0.890;-0.278;-0.396;0.686;-0.169;0.584,1,0,
legacy_worker_003579,-0.498;0.341;-0.035;-0.906;-0.325;-0.741;-0.498;-0.239,1,0,
legacy_worker_003580,0.051;-0.843;-0.020;0.953;-0.631;-0.373;0.514;-0.969,1,0,
legacy_worker_003581,-0.827;-0.192;0.498;0.929;-0.318;-0.184;-0.608;-0.153,1,0,
legacy_worker_003582,-0.655;0.224;0.906;0.592;-0.843;-0.482;0.561;0.953,1,0,
legacy_worker_003583,-0.216;0.396;-0.569;0.012;0.051;0.459;-0.129;0.263,1,0,
legacy_worker_003584,0.341;-0.929;0.773;-0.075;0.020;0.239;0.318;0.780,1,0,
legacy_worker_003585,-0.043;0.459;-0.945;-0.922;-1.000;0.122;0.639;0.796,1,0,
legacy_worker_003586,0.859;-0.318;0.867;0.020;0.859;-0.263;-0.671;-0.106,1,0,
legacy_worker_003587,-0.529;0.773;-0.255;0.576;0.459;-0.757;-0.302;-0.796,1,0,
legacy_worker_003588,0.749;0.255;-0.380;-0.318;0.224;0.145;0.898;0.788,1,0,
legacy_worker_003589,-0.592;0.796;-0.035;0.725;-0.027;0.349;-1.000;0.561,1,0,
legacy_worker_003590,-0.569;0.804;0.129;0.271;-0.137;-0.647;-0.122;-0.341,1,0,
legacy_worker_003591,0.710;0.945;-0.522;-0.467;0.278;-0.184;-0.498;-0.302,1,0,
legacy_worker_003592,0.404;0.576;0.914;0.012;-0.192;0.498;-0.757;0.388,1,0,
legacy_worker_003593,-0.945;-0.035;0.482;0.788;-0.224;1.000;0.239;-0.122,1,0,
legacy_worker_003594,-0.686;0.765;-0.192;-0.718;-0.278;0.922;0.686;0.271,1,0,
legacy_worker_003595,0.812;0.945;-0.278;-0.271;0.851;0.576;-0.216;0.137,1,0,
legacy_worker_003596,-0.804;1.000;0.090;0.200;-0.694;0.780;0.255;-0.655,1,0,
legacy_worker_003597,-0.388;-0.153;-0.004;-0.255;-0.027;0.655;-0.710;-0.663,1,0,
legacy_worker_003598,-0.820;0.310;-0.137;0.686;0.875;0.576;0.710;0.702,1,0,
legacy_worker_003599,0.475;0.757;0.122;-0.725;0.075;-0.875;-0.780;0.341,1,0,
legacy_worker_003600,0.545;0.333;-0.600;-0.937;-0.961;0.200;-0.263;-0.843,1,0,
chok68,-0.553;0.749;0.443;-0.506;-0.859;-0.976;0.490;0.365,1,1,
ketzjs09,0.710;0.310;0.412;0.976;-0.686;-0.945;0.859;0.122,1,0,
Navya_Charitha,0.404;0.129;0.749;0.788;0.380;-0.600;-0.129;-0.020,1,0,
legacy_worker_003601,0.882;-0.098;-0.890;-0.529;-0.184;-0.443;-0.804;-0.153,1,0,
legacy_worker_003602,0.294;0.208;-0.302;-0.106;-0.820;0.271;0.616;0.961,1,0,
legacy_worker_003603,0.624;-0.004;-0.922;-0.576;-0.906;-0.153;0.780;-0.733,1,0,
legacy_worker_003604,-0.404;-0.333;-0.427;0.098;0.153;0.976;0.529;0.294,1,0,
legacy_worker_003605,-0.976;0.859;-0.608;-0.624;-0.090;0.192;-0.325;0.200,1,0,
legacy_worker_003606,0.961;-0.255;-0.396;0.553;-0.114;0.012;-0.569;0.020,1,0,
legacy_worker_003607,0.898;-0.647;-0.639;1.000;0.945;0.898;0.545;-0.341,1,0,
legacy_worker_003608,0.725;0.388;-0.114;-0.067;0.655;-0.059;0.875;0.984,1,0,
legacy_worker_003609,-0.349;-0.255;-0.255;-0.663;0.435;-0.459;0.184;0.914,1,0,
legacy_worker_003610,-0.443;0.961;-0.522;-0.875;0.820;-0.435;0.459;-0.843,1,0,
legacy_worker_003611,-0.561;-0.114;0.796;-0.443;-0.694;-0.906;0.349;-0.286,1,0,
legacy_worker_003612,-0.129;0.388;-0.569;0.733;0.812;-0.302;-0.733;0.333,1,0,
legacy_worker_003613,0.757;0.075;0.388;-0.278;-0.506;0.310;-0.757;-0.757,1,0,
legacy_worker_003614,-0.184;-0.827;-0.725;0.200;-0.929;-0.561;0.090;0.922,1,0,
legacy_worker_003615,0.035;0.294;-0.875;-0.773;-0.616;0.239;0.286;-0.545,1,0,
legacy_worker_003616,0.341;-0.882;0.412;-0.020;-0.098;0.851;-0.137;0.780,1,0,
legacy_worker_003617,0.522;-0.765;0.922;0.671;0.341;-0.027;0.294;-0.584,1,0,
legacy_worker_003618,-0.114;0.404;-0.827;0.255;0.247;-0.286;0.333;-0.412,1,0,
legacy_worker_003619,0.671;1.000;0.004;0.067;0.075;0.616;-0.475;-0.349,1,0,
legacy_worker_003620,-0.780;0.184;0.114;0.035;-0.161;-0.012;0.271;-0.733,1,0,
legacy_worker_003621,-0.820;-0.859;-0.380;0.812;0.286;0.380;-0.969;0.608,1,0,
legacy_worker_003622,0.075;-0.835;0.647;-0.043;-0.890;-0.067;-0.898;0.498,1,0,
legacy_worker_003623,-0.992;-0.835;-0.443;0.176;-0.553;0.843;0.106;0.616,1,0,
legacy_worker_003624,0.192;-0.984;0.702;0.176;-0.482;0.859;0.318;-0.294,1,0,
legacy_worker_003625,0.827;-0.122;-0.169;-0.725;-0.278;0.694;0.545;-0.169,1,0,
legacy_worker_003626,0.067;-0.647;-0.710;-0.153;-0.498;-0.224;0.396;0.090,1,0,
legacy_worker_003627,0.294;0.827;-0.545;0.757;0.922;-0.412;-0.859;-0.498,1,0,
legacy_worker_003628,-0.467;-0.922;0.702;-0.333;0.529;0.757;0.804;-0.043,1,0,
legacy_worker_003629,0.224;0.302;0.639;-0.310;-0.945;-0.184;-0.780;0.969,1,0,
legacy_worker_003630,0.890;-0.976;0.710;-0.435;-0.388;-0.224;0.435;-0.388,1,0,
legacy_worker_003631,0.051;-0.608;0.914;-0.663;0.890;-0.671;-0.898;0.294,1,0,
legacy_worker_003632,0.412;0.169;0.710;-0.976;0.694;0.216;0.145;0.302,1,0,
legacy_worker_003633,0.725;0.043;-0.929;-0.584;-0.310;0.051;-0.741;-0.969,1,0,
legacy_worker_003634,-0.576;-0.875;-0.341;-0.129;-0.192;0.671;0.969;-0.592,1,0,
legacy_worker_003635,-0.318;-0.702;0.027;-0.247;0.961;0.302;-0.122;0.341,1,0,
legacy_worker_003636,0.286;0.859;-0.545;0.153;-0.224;-0.475;-0.459;0.380,1,0,
legacy_worker_003637,0.765;0.035;-0.678;-0.035;-0.067;0.875;-0.898;-0.278,1,0,
legacy_worker_003638,0.420;-0.616;0.624;0.898;-0.435;-0.608;-0.420;0.310,1,0,
legacy_worker_003639,0.647;0.482;0.616;0.882;0.286;0.271;0.122;0.961,1,0,
legacy_worker_003640,0.835;-0.710;-0.380;0.451;0.278;-0.529;0.255;0.867,1,0,
legacy_worker_003641,0.757;-0.945;-0.812;-0.490;-0.937;-0.239;-0.122;-0.333,1,0,
legacy_worker_003642,0.106;-0.482;0.992;0.553;0.153;-0.655;0.694;-0.239,1,0,
legacy_worker_003643,0.914;-0.961;-0.710;-0.271;-0.475;-0.647;0.224;0.945,1,0,
legacy_worker_003644,0.427;-0.388;0.349;0.184;0.820;0.992;-0.231;-0.914,1,0,
legacy_worker_003645,0.631;0.349;-0.090;0.616;0.176;0.561;-0.929;0.318,1,0,
legacy_worker_003646,0.600;0.922;0.310;0.647;-0.718;-0.710;0.380;-0.875,1,0,
legacy_worker_003647,0.004;-0.686;-0.969;0.176;-0.278;-0.357;-0.725;-0.584,1,0,
legacy_worker_003648,-0.882;0.898;-0.914;0.106;0.263;-0.498;0.459;-0.404,1,0,
legacy_worker_003649,-0.725;0.608;0.365;-0.545;-0.647;0.075;0.537;0.051,1,0,
legacy_worker_003650,0.043;-0.639;-0.467;0.051;0.882;-0.435;-0.961;0.035,1,0,
legacy_worker_003651,-0.882;-0.780;0.216;-0.208;0.804;-0.310;-0.710;0.216,1,0,
legacy_worker_003652,-0.475;-0.349;0.106;-0.545;0.051;-0.820;0.969;-0.286,1,0,
legacy_worker_003653,0.875;-0.208;0.067;-0.890;-0.467;0.396;0.537;0.992,1,0,
legacy_worker_003654,-0.200;-0.608;1.000;-0.914;-0.835;-0.231;-0.906;-0.608,1,0,
legacy_worker_003655,-0.624;-0.992;0.945;0.506;-0.749;0.247;0.231;-0.302,1,0,
legacy_worker_003656,0.012;-0.812;-0.529;0.749;-0.498;-0.725;-0.631;-0.859,1,0,
legacy_worker_003657,0.278;-0.898;0.051;0.686;0.914;0.969;0.365;-0.153,1,0,
legacy_worker_003658,0.231;-0.176;0.671;0.498;-0.498;0.059;-0.788;0.514,1,0,
legacy_worker_003659,0.051;-0.710;0.365;-0.608;-0.600;0.882;-0.357;0.780,1,0,
legacy_worker_003660,-0.137;0.757;0.467;-0.153;-0.616;-0.953;0.655;-0.122,1,0,
legacy_worker_003661,0.278;-0.788;-0.498;0.482;-0.757;0.569;0.898;0.592,1,0,
legacy_worker_003662,-0.443;-0.710;-0.482;-0.129;0.318;0.655;0.176;-0.098,1,0,
legacy_worker_003663,-0.984;-0.043;0.396;-0.631;0.671;-0.718;-0.286;-0.357,1,0,
legacy_worker_003664,0.341;0.961;-0.796;1.000;0.067;0.310;0.929;0.467,1,0,
legacy_worker_003665,-0.012;-0.020;-0.184;0.898;-0.059;0.757;0.945;-0.969,1,0,
legacy_worker_003666,0.412;-0.976;-0.663;0.286;0.647;1.000;-0.686;-0.075,1,0,
legacy_worker_003667,0.443;0.875;0.294;-0.184;-0.514;0.749;0.247;-0.388,1,0,
legacy_worker_003668,0.804;-0.161;-0.035;0.992;0.027;0.592;0.388;0.741,1,0,
legacy_worker_003669,0.710;-0.310;0.114;0.835;-0.961;0.506;-0.663;0.945,1,0,
legacy_worker_003670,0.773;0.553;-0.647;-0.208;0.592;0.020;0.616;0.969,1,0,
legacy_worker_003671,-0.529;0.365;0.035;-0.373;-0.216;-0.216;-0.145;0.851,1,0,
legacy_worker_003672,-0.318;-0.090;0.765;-0.145;0.278;0.035;0.686;0.875,1,0,
legacy_worker_003673,0.969;0.545;-0.757;0.082;-0.490;0.600;0.451;0.035,1,0,
legacy_worker_003674,0.694;-0.255;0.647;0.624;0.012;0.082;-0.663;-0.271,1,0,
legacy_worker_003675,0.067;-0.718;-0.325;0.569;0.122;0.271;0.765;-0.561,1,0,
legacy_worker_003676,-0.310;0.475;-0.804;0.529;0.616;-0.961;-0.365;0.835,1,0,
legacy_worker_003677,0.302;-0.537;-0.671;0.004;0.482;-0.333;-0.976;-0.388,1,0,
legacy_worker_003678,0.514;-0.129;0.106;-0.137;0.224;0.365;0.122;0.380,1,0,
legacy_worker_003679,0.545;0.302;0.067;-0.318;0.051;0.216;-0.051;-0.482,1,0,
legacy_worker_003680,0.098;0.122;0.914;-0.820;0.506;0.780;0.945;-0.976,1,0,
legacy_worker_003681,-0.741;-0.922;0.663;0.294;0.506;-0.082;-0.247;0.584,1,0,
legacy_worker_003682,-0.027;-0.671;-0.710;-0.090;0.004;-0.396;-0.459;0.655,1,0,
legacy_worker_003683,-0.529;0.710;-0.757;0.200;-0.247;-0.780;0.663;-0.608,1,1,
legacy_worker_003684,-0.114;0.553;-0.953;0.788;-0.663;0.404;0.004;0.278,1,0,
legacy_worker_003685,-0.976;0.467;0.341;-0.239;0.875;-0.820;0.835;0.420,1,0,
legacy_worker_003686,0.318;-0.890;-0.043;0.875;-0.529;-0.255;0.843;-0.851,1,0,
legacy_worker_003687,-0.639;-0.922;-0.631;0.278;-0.482;-0.412;-0.961;-0.741,1,0,
legacy_worker_003688,-0.624;-0.278;-0.035;-0.529;0.114;0.631;-0.796;-0.678,1,0,
legacy_worker_003689,0.749;0.294;-0.647;-0.200;-0.820;-0.239;-0.725;-0.561,1,0,
legacy_worker_003690,0.145;0.820;-0.945;-0.882;0.396;0.569;0.310;-0.027,1,0,
legacy_worker_003691,0.608;0.004;-0.616;0.584;0.027;-0.671;0.043;0.545,1,0,
legacy_worker_003692,0.365;0.914;0.122;0.412;-0.671;-0.545;-0.490;0.506,1,0,
legacy_worker_003693,0.341;0.498;-0.035;-0.890;0.145;0.263;0.710;-0.035,1,0,
legacy_worker_003694,0.278;-0.388;-0.137;-0.082;-0.427;0.851;0.827;-0.561,1,0,
legacy_worker_003695,-0.922;0.302;-0.035;0.224;0.176;-0.733;-0.804;0.388,1,0,
legacy_worker_003696,0.286;0.435;0.263;0.365;0.365;-0.937;0.961;0.804,1,0,
legacy_worker_003697,0.412;-0.106;-0.969;-0.671;0.537;0.137;0.302;0.498,1,0,
legacy_worker_003698,-0.498;0.459;0.129;-0.239;-0.553;-0.953;-0.945;-0.255,1,0,
legacy_worker_003699,0.090;0.027;0.145;-0.357;-0.576;0.263;-0.482;-0.765,1,0,
legacy_worker_003700,0.216;-0.616;0.271;-0.624;0.686;-0.835;0.851;-0.106,1,0,
legacy_worker_003701,0.576;-0.333;0.631;-0.804;-0.710;-0.812;-0.741;-0.882,1,0,
legacy_worker_003702,-0.145;0.420;0.443;-0.718;0.498;0.961;0.569;-1.000,1,0,
legacy_worker_003703,-0.514;0.788;-0.561;-0.545;0.137;0.929;0.020;0.325,1,0,
legacy_worker_003704,-0.278;0.247;0.929;0.310;0.475;-0.961;-0.663;0.945,1,0,
legacy_worker_003705,-0.129;-0.624;0.082;0.851;-0.098;-0.733;0.365;-0.616,1,0,
legacy_worker_003706,-0.420;-0.349;-0.318;-0.576;0.059;0.741;0.027;0.545,1,0,
legacy_worker_003707,-0.804;-0.114;-0.859;0.200;-0.129;-0.843;-0.200;-0.765,1,0,
legacy_worker_003708,0.357;0.898;0.718;-0.035;0.357;0.569;0.247;-0.875,1,0,
legacy_worker_003709,0.553;0.247;0.098;-0.890;-0.576;-0.247;-0.671;0.898,1,0,
legacy_worker_003710,0.224;0.318;-0.420;-0.318;0.294;0.875;-0.027;-0.263,1,0,
legacy_worker_003711,0.843;0.757;0.224;-0.239;-0.302;0.349;-0.569;-0.506,1,0,
legacy_worker_003712,-0.012;-0.412;-0.263;-0.435;-0.702;0.224;-0.867;-0.976,1,0,
legacy_worker_003713,-0.624;-0.976;-0.647;-0.318;-0.514;0.827;0.404;0.153,1,0,
legacy_worker_003714,-0.004;0.427;-0.843;-0.976;-0.082;-0.529;0.161;-0.710,1,0,
legacy_worker_003715,-0.129;-0.631;-0.733;0.773;0.106;0.247;0.624;-0.443,1,0,
legacy_worker_003716,-0.169;-0.906;0.765;-0.349;0.835;-0.051;-0.827;-0.043,1,0,
legacy_worker_003717,0.059;-0.373;-0.992;-0.984;0.184;-0.051;0.224;-0.404,1,0,
legacy_worker_003718,0.208;0.804;-0.890;-0.529;0.341;-0.710;-0.082;-0.278,1,0,
legacy_worker_003719,0.318;-0.169;0.631;-0.780;0.286;0.396;-0.373;-0.686,1,0,
legacy_worker_003720,0.333;0.286;-0.875;-0.388;-0.137;-0.435;0.325;0.004,1,0,
legacy_worker_003721,0.427;0.671;-0.584;0.318;-0.404;0.082;0.733;-0.984,1,0,
legacy_worker_003722,-0.976;-0.914;0.310;0.906;0.498;0.380;-0.349;-0.435,1,0,
legacy_worker_003723,-0.765;0.851;0.302;-0.082;-0.663;-0.490;0.639;0.255,1,0,
legacy_worker_003724,-0.412;-0.451;-0.976;0.922;-0.467;0.757;0.710;0.741,1,0,
legacy_worker_003725,0.020;-0.741;-0.992;-0.318;0.349;0.796;0.553;-0.851,1,0,
legacy_worker_003726,0.741;0.325;-0.867;-0.349;-0.349;-0.820;-0.961;0.757,1,0,
legacy_worker_003727,1.000;-0.224;0.890;-0.976;0.757;-0.961;-0.890;0.922,1,0,
legacy_worker_003728,0.388;0.545;-0.639;-0.239;-0.827;-0.286;0.318;0.090,1,0,
legacy_worker_003729,0.678;0.145;0.043;0.004;0.976;-0.953;0.490;0.318,1,0,
legacy_worker_003730,-0.114;0.027;0.725;-0.459;-0.851;0.090;0.388;-0.396,1,0,
legacy_worker_003731,0.929;-0.890;-0.678;-0.090;0.035;0.027;-0.373;-0.278,1,0,
legacy_worker_003732,0.859;0.098;-0.725;0.976;-0.961;-0.082;-0.341;0.176,1,0,
g.youssef,-0.804;0.600;0.859;0.616;-0.843;0.114;0.004;-0.459,1,1,
legacy_worker_003733,0.388;0.655;-0.843;-0.467;-0.263;-0.765;0.718;0.396,1,0,
legacy_worker_003734,-0.318;-0.012;-0.945;-0.302;-0.561;0.169;0.757;-0.098,1,0,
legacy_worker_003735,0.584;-0.294;0.537;0.035;0.161;-0.812;-0.898;0.914,1,0,
legacy_worker_003736,0.035;0.757;0.553;0.992;0.388;-1.000;0.616;0.561,1,0,
legacy_worker_003737,-0.647;0.451;0.396;-0.255;0.733;-0.961;0.388;0.843,1,0,
legacy_worker_003738,0.780;-0.161;-0.804;-0.820;0.325;-0.741;0.796;0.906,1,0,
legacy_worker_003739,0.169;-0.090;0.051;-0.435;-0.020;-0.514;0.396;-0.114,1,0,
legacy_worker_003740,-0.749;0.914;0.631;0.741;0.757;0.600;-0.067;0.380,1,0,
legacy_worker_003741,-0.137;0.529;-0.647;0.976;-0.812;-0.420;-0.137;0.976,1,0,
legacy_worker_003742,-0.412;-0.427;0.843;0.498;0.953;-0.898;-0.663;-0.475,1,0,
legacy_worker_003743,0.333;-0.341;0.678;-0.553;0.027;0.020;-0.357;0.506,1,0,
legacy_worker_003744,0.514;0.153;-0.286;-0.765;0.122;0.333;-0.176;-0.898,1,0,
legacy_worker_003745,-0.545;-0.671;-0.318;0.773;-0.678;0.169;0.576;-0.953,1,0,
legacy_worker_003746,0.961;0.608;0.780;-0.616;1.000;0.271;-0.694;-0.294,1,0,
legacy_worker_003747,-0.318;0.851;0.090;0.318;0.506;0.404;0.961;0.216,1,0,
legacy_worker_003748,-0.435;-0.357;0.184;0.129;-0.655;0.890;-0.208;-0.820,1,0,
legacy_worker_003749,-0.788;-0.867;0.820;-0.694;-0.780;-0.945;0.710;-0.992,1,0,
legacy_worker_003750,-0.325;0.208;-0.725;-0.953;-0.482;0.576;-0.553;-0.522,1,0,
legacy_worker_003751,-0.498;0.835;-0.467;0.890;0.059;0.584;-0.929;0.467,1,0,
legacy_worker_003752,-0.365;0.906;0.953;-0.059;-0.035;0.600;-0.537;-0.992,1,0,
legacy_worker_003753,-0.867;0.200;0.263;-0.247;-0.318;0.843;-0.914;0.545,1,0,
legacy_worker_003754,0.388;-0.153;0.176;-0.945;-0.843;-0.875;0.208;0.192,1,0,
legacy_worker_003755,-0.718;0.788;-0.176;0.169;0.812;0.035;-0.388;0.216,1,0,
legacy_worker_003756,0.694;-0.718;-0.067;-0.725;-0.012;0.804;0.733;-0.600,1,0,
legacy_worker_003757,-0.733;0.733;-0.788;0.584;-0.875;0.106;0.475;-0.467,1,0,
legacy_worker_003758,0.208;-0.420;0.788;-0.349;-0.137;-0.200;0.467;-0.710,1,0,
legacy_worker_003759,0.192;0.184;0.569;-0.365;0.286;-0.984;0.192;0.514,1,0,
legacy_worker_003760,-0.906;-0.725;-0.804;1.000;0.671;-0.278;-0.757;-0.404,1,0,
legacy_worker_003761,-0.357;-0.216;0.741;-0.176;0.537;0.992;-0.420;-0.067,1,0,
legacy_worker_003762,0.263;-0.373;0.475;-0.953;-0.271;0.702;-0.067;0.475,1,0,
legacy_worker_003763,-0.239;-0.584;-0.624;-0.843;0.953;-0.733;-0.561;-0.012,1,0,
legacy_worker_003764,-0.624;-0.027;0.663;0.302;-0.976;0.671;0.059;0.545,1,0,
legacy_worker_003765,-0.239;0.153;0.216;0.310;0.129;0.184;-0.765;-0.067,1,0,
legacy_worker_003766,-0.773;0.467;-0.482;0.757;-0.294;0.537;-0.576;-0.239,1,0,
legacy_worker_003767,-0.804;-0.969;0.835;-0.247;-0.082;-0.106;-0.082;0.678,1,0,
legacy_worker_003768,-0.388;0.122;0.122;0.702;0.137;0.224;0.584;0.459,1,0,
legacy_worker_003769,-0.176;-0.427;-0.459;0.192;0.012;-0.529;0.616;-0.584,1,0,
legacy_worker_003770,0.200;-0.373;0.600;-0.624;0.231;0.420;-0.843;0.443,1,0,
legacy_worker_003771,-0.686;-0.012;-0.294;0.545;0.004;0.318;0.184;0.263,1,0,
legacy_worker_003772,0.561;-0.318;-0.898;0.067;-0.514;-0.922;0.404;-0.553,1,0,
legacy_worker_003773,-0.075;0.373;-0.592;0.208;0.529;-0.514;0.435;-0.357,1,0,
legacy_worker_003774,-0.961;0.694;0.412;0.184;0.278;-0.404;-0.545;0.992,1,0,
legacy_worker_003775,0.169;-0.443;-0.114;-0.804;0.655;-0.435;0.569;-0.639,1,0,
legacy_worker_003776,0.812;-0.498;-0.169;-0.741;0.224;0.890;0.224;-0.239,1,0,
legacy_worker_003777,-0.765;0.451;0.451;0.906;0.145;0.702;-0.388;0.373,1,0,
legacy_worker_003778,0.647;0.953;0.827;-0.820;0.129;-0.082;-0.373;0.961,1,0,
legacy_worker_003779,-0.827;0.137;0.184;0.882;-0.937;-0.020;0.647;-0.639,1,0,
legacy_worker_003780,0.263;-0.647;0.192;-0.655;0.325;0.686;-0.208;-0.820,1,0,
legacy_worker_003781,-0.647;0.780;-0.106;-0.678;0.043;0.890;-0.271;-0.702,1,0,
legacy_worker_003782,-0.796;-0.114;0.569;0.600;0.012;0.953;0.733;-0.467,1,0,
legacy_worker_003783,0.451;-0.459;-0.310;0.796;-0.043;-0.631;0.647;0.780,1,0,
legacy_worker_003784,0.286;-0.200;-0.059;-0.914;0.380;-0.192;0.882;-0.655,1,0,
legacy_worker_003785,-0.859;-0.851;-0.788;-0.733;-0.310;0.341;-0.208;-0.027,1,0,
legacy_worker_003786,0.098;0.271;0.882;0.153;-0.231;-0.835;-0.561;0.851,1,0,
legacy_worker_003787,0.365;-0.514;0.929;-0.710;0.302;-0.263;0.678;0.929,1,0,
legacy_worker_003788,0.310;-0.812;0.898;0.459;-0.090;0.945;-0.082;0.247,1,0,
legacy_worker_003789,-0.035;0.741;-0.867;-0.639;0.584;0.741;-0.278;0.396,1,0,
legacy_worker_003790,-0.631;0.451;-0.161;0.867;0.184;-0.082;-0.788;0.498,1,0,
legacy_worker_003791,-0.310;0.843;-0.349;-0.216;0.498;-0.851;0.522;-0.200,1,0,
legacy_worker_003792,-0.051;0.318;0.333;0.420;0.529;0.020;0.929;-0.898,1,0,
legacy_worker_003793,-1.000;-0.522;-0.804;0.796;-0.859;-0.200;0.412;0.239,1,0,
legacy_worker_003794,0.169;-0.294;-0.490;0.725;-0.467;0.427;0.969;0.427,1,0,
legacy_worker_003795,-0.067;-0.310;-0.475;-0.655;-0.318;-0.239;-0.475;-0.161,1,0,
legacy_worker_003796,-0.765;0.137;0.922;0.733;-0.859;0.686;0.427;0.812,1,0,
legacy_worker_003797,-0.137;0.906;-0.255;0.153;-0.859;-0.678;-0.004;-0.992,1,0,
legacy_worker_003798,-0.490;-0.922;0.310;0.882;0.412;-1.000;0.247;0.906,1,0,
legacy_worker_003799,0.365;0.867;-0.216;-0.624;-0.992;-0.333;-0.584;-0.702,1,0,
legacy_worker_003800,-0.357;-0.906;0.937;-0.780;-0.796;-0.851;-0.294;0.224,1,0,
legacy_worker_003801,0.529;-0.992;0.898;0.122;-0.945;0.012;-0.914;-0.404,1,0,
legacy_worker_003802,-0.224;-0.176;0.631;-0.757;0.239;-0.757;0.435;0.129,1,0,
legacy_worker_003803,0.373;0.216;-0.655;-0.357;0.890;0.122;-0.325;-0.671,1,0,
legacy_worker_003804,0.702;-0.396;-0.396;-0.490;-0.247;-0.459;-0.231;-0.992,1,0,
legacy_worker_003805,0.082;-0.404;0.388;-0.953;-0.545;0.498;-0.451;0.114,1,0,
legacy_worker_003806,-0.106;-0.757;-0.733;0.773;0.396;0.129;-0.945;-0.545,1,0,
legacy_worker_003807,0.678;-0.349;0.820;-0.420;0.216;-0.937;0.624;0.380,1,0,
legacy_worker_003808,0.255;-0.443;0.231;0.404;-0.325;-0.875;0.584;-0.882,1,0,
legacy_worker_003809,0.624;-0.710;0.749;0.914;-0.192;-0.710;0.529;-0.804,1,0,
